filename	fyear
0000914317-01-000250.txt	2000
0000914317-01-500037.txt	2001
0000914317-02-000020.txt	2001
0000914317-02-000020.txt.1	2001
0000914317-02-000300.txt	2001
0000914317-02-000307.txt	2001
0000914317-99-000223.txt	1998
0000914317-99-000239.txt	1999
0000914317-99-000239.txt.1	1999
0000914317-99-000249.txt	1999
0000914317-99-000343.txt	1999
0000914329-12-000006.txt	2011
0000914329-13-000010.txt	2012
0000914329-14-000031.txt	2013
0000914329-15-000023.txt	2014
0000914329-16-000146.txt	2015
0000914334-94-000009.txt	1994
0000914475-00-000010.txt	1999
0000914475-01-000010.txt	2000
0000914475-99-000004.txt	1998
0000914480-97-000001.txt	1996
0000914480-98-000006.txt	1997
0000914536-09-000040.txt	2008
0000916238-00-500006.txt	2000
0000916238-01-500021.txt	2001
0000916238-02-000018.txt	2002
0000916238-03-000042.txt	2003
0000916238-04-000091.txt	2004
0000916238-05-000069.txt	2005
0000916238-06-000054.txt	2006
0000916238-99-000011.txt	1999
0000916314-00-000005.txt	2000
0000916314-01-500009.txt	2001
0000916314-02-000011.txt	2002
0000916314-03-000016.txt	2003
0000916314-96-000006.txt	1996
0000916314-97-000010.txt	1997
0000921895-06-000791.txt	2005
0000921895-06-000811.txt	2005
0000921895-06-000835.txt	2005
0000921895-06-001973.txt	2006
0000921895-07-000540.txt	2006
0000921895-07-000565.txt	2006
0000921895-07-000565.txt.1	2006
0000921895-07-000685.txt	2006
0000921895-07-000687.txt	2006
0000921895-07-002141.txt	2007
0000921895-08-000758.txt	2007
0000921895-08-000808.txt	2007
0000921895-08-000808.txt.1	2007
0000921895-08-000946.txt	2007
0000922907-08-000506.txt	2006
0000922907-08-000506.txt.1	2006
0000922907-08-000508.txt	2007
0000922907-08-000508.txt.1	2007
0000922907-09-000393.txt	2009
0000922907-10-000417.txt	2010
0000922907-11-000393.txt	2011
0000923571-04-000005.txt	2003
0000923571-06-000008.txt	2005
0000923571-07-000006.txt	2006
0000924168-16-000015.txt	2015
0000924168-16-000015.txt.1	2015
0000924373-03-000005.txt	2002
0000924646-00-000004.txt	1999
0000924646-01-000002.txt	2000
0000924646-02-000008.txt	2001
0000924646-03-000006.txt	2002
0000926236-09-000039.txt	2009
0000926236-10-000010.txt	2009
0000926236-10-000031.txt	2010
0000926236-11-000015.txt	2010
0000926236-11-000072.txt	2011
0000926236-12-000020.txt	2011
0000926236-98-000017.txt	1997
0000926236-98-000022.txt	1997
0000926236-98-000066.txt	1998
0000926236-99-000034.txt	1998
0000926236-99-000037.txt	1998
0000926236-99-000078.txt	1999
0000926236-99-000151.txt	1999
0000926274-02-000205.txt	2001
0000926274-03-000132.txt	2002
0000926274-04-000103.txt	2003
0000926274-05-000073.txt	2004
0000927016-01-001433.txt	2000
0000927016-01-001459.txt	2000
0000927016-01-001474.txt	2000
0000927016-01-001487.txt	2000
0000927016-01-001488.txt	2000
0000927016-01-001489.txt	2000
0000927016-01-001489.txt.1	2000
0000927016-01-001505.txt	2000
0000927016-01-001546.txt	2000
0000927016-01-001578.txt	2000
0000927016-01-001582.txt	2000
0000927016-01-001583.txt	2000
0000927016-01-001591.txt	2000
0000927016-01-001596.txt	2000
0000927016-01-001606.txt	2000
0000912057-95-001878.txt	1994
0000912057-95-002005.txt	1994
0000912057-95-003899.txt	1995
0000912057-95-007823.txt	1995
0000912057-95-011381.txt	1995
0000912057-96-004230.txt	1995
0000912057-96-005057.txt	1995
0000912057-96-005344.txt	1995
0000912057-96-005586.txt	1995
0000912057-96-005847.txt	1995
0000912057-96-013126.txt	1996
0000912057-96-013979.txt	1996
0000912057-96-019156.txt	1996
0000912057-96-023465.txt	1996
0000912057-96-029612.txt	1996
0000912057-96-030317.txt	1996
0000912057-97-005674.txt	1996
0000912057-97-008796.txt	1996
0000912057-97-009964.txt	1996
0000912057-97-010489.txt	1996
0000912057-97-010660.txt	1996
0000912057-97-010800.txt	1996
0000912057-97-010939.txt.1	1996
0000912057-97-011123.txt	1996
0000912057-97-011251.txt	1996
0000912057-97-011333.txt	1996
0000912057-97-011410.txt	1996
0000927016-03-001289.txt	2002
0000927016-03-001374.txt	2002
0000927016-03-001379.txt	2002
0000927016-03-001440.txt	2002
0000927016-03-001475.txt	2002
0000927016-03-001478.txt	2002
0000927016-03-001480.txt	2002
0000927016-03-001482.txt	2002
0000927016-03-001485.txt	2002
0000927016-03-001486.txt	2002
0000927016-03-001489.txt	2002
0000927016-03-001490.txt	2002
0000927016-03-001539.txt	2002
0000927016-03-001543.txt	2002
0000927016-97-001580.txt	1997
0000927016-97-001801.txt	1997
0000927016-97-001813.txt	1997
0000927016-97-001814.txt	1997
0000927016-97-001817.txt	1997
0000927016-97-001818.txt	1997
0000927016-97-002139.txt	1997
0000927016-97-002501.txt	1997
0000927016-97-002550.txt	1997
0000927016-97-002564.txt	1997
0000927016-97-002570.txt	1997
0000927016-97-002571.txt	1997
0000927016-97-002763.txt	1997
0000927016-97-002767.txt	1997
0000927016-97-003412.txt	1997
0000927016-97-003413.txt	1997
0000927016-97-003452.txt	1997
0000927016-97-003463.txt	1997
0000927016-97-003474.txt	1997
0000927016-97-003477.txt	1997
0000927016-97-003485.txt	1997
0000927016-97-003487.txt	1997
0000927016-97-003506.txt	1997
0000927016-98-000285.txt	1997
0000927016-98-000599.txt	1997
0000927016-98-000842.txt	1997
0000927016-98-000874.txt	1997
0000927016-99-001004.txt	1998
0000927016-99-001025.txt	1998
0000927016-99-001065.txt	1998
0000927016-99-001066.txt	1998
0000927016-99-001092.txt	1998
0000927016-99-001112.txt	1998
0000927016-99-001141.txt	1998
0000927016-99-001146.txt	1998
0000927016-99-001149.txt	1998
0000927016-99-001151.txt	1998
0000927016-99-001154.txt	1998
0000927016-99-001156.txt	1998
0000927016-99-001215.txt	1998
0000927016-99-001217.txt	1999
0000927016-99-001218.txt	1998
0000927016-99-001220.txt	1998
0000927016-99-001221.txt	1998
0000927016-99-001231.txt	1998
0000927016-99-001234.txt	1998
0000927016-99-001242.txt	1998
0000927016-99-001245.txt	1998
0000927016-99-001246.txt	1998
0000927016-99-001251.txt	1998
0000927016-99-001263.txt	1998
0000927016-99-001264.txt	1998
0000927016-99-001266.txt	1998
0000927016-99-001267.txt	1998
0000927356-01-000383.txt	2000
0000927356-01-000386.txt	2000
0000927356-01-000387.txt	2000
0000927356-01-000388.txt	2000
0000927356-01-000389.txt	2000
0000927356-01-000394.txt	2000
0000927356-01-000396.txt	2000
0000927356-01-500050.txt	2001
0000927356-95-000081.txt	1994
0000927356-95-000082.txt	1994
0000927356-95-000089.txt	1994
0000927356-95-000252.txt	1995
0000927356-95-000385.txt	1995
0000927356-96-000108.txt	1995
0000927356-96-000115.txt	1995
0000927356-96-000128.txt	1995
0000927356-96-000129.txt	1995
0000927356-96-000140.txt	1995
0000927356-96-000443.txt	1996
0000927356-96-000846.txt	1996
0000927356-96-000853.txt	1996
0000927356-96-000912.txt	1996
0000927356-96-001227.txt	1996
0000927356-99-001982.txt	1999
0000927356-99-002034.txt	1999
0000927538-98-000002.txt	1997
0000927538-98-000014.txt	1998
0000927538-99-000008.txt	1998
0000927550-95-000015.txt	1994
0000927550-96-000025.txt	1995
0000927550-96-000030.txt	1995
0000927550-97-000012.txt	1996
0000927570-00-000098.txt	2000
0000927570-98-000007.txt	1997
0000927570-99-000017.txt	1998
0000927796-00-000047.txt	1999
0000927796-01-000068.txt	2000
0000927796-01-000073.txt	2000
0000930413-03-001000.txt	2002
0000930413-03-001005.txt	2002
0000930413-03-002786.txt	2003
0000930413-03-003142.txt	2003
0000930413-04-000799.txt	2003
0000930413-04-001134.txt	2003
0000930413-04-001653.txt	2003
0000930413-04-004751.txt	2004
0000930413-05-001822.txt	2004
0000930413-05-001846.txt	2004
0000930413-05-001870.txt	2004
0000930413-05-001873.txt	2004
0000930413-05-004792.txt	2004
0000930413-05-004792.txt.1	2004
0000930661-00-003182.txt	2000
0000930661-00-003187.txt	2000
0000930661-01-000296.txt	2000
0000930661-01-000499.txt	2000
0000930661-01-000543.txt	2000
0000930661-01-000574.txt	2000
0000930661-01-000603.txt	2000
0000930661-01-000612.txt	2000
0000930661-01-000634.txt	2000
0000930661-01-000647.txt	2000
0000930661-01-000672.txt	2000
0000930661-01-000750.txt	2000
0000930661-01-000750.txt.1	2000
0000930661-01-000751.txt	2000
0000930661-01-000760.txt	2000
0000930661-01-000766.txt	2000
0000930661-01-000770.txt	2000
0000930661-01-000781.txt	2000
0000930661-01-000783.txt	2000
0000930661-01-000789.txt	2000
0000930661-01-000794.txt	2000
0000930661-01-000799.txt	2000
0000930661-01-000826.txt	2000
0000930661-01-000899.txt	2000
0000930661-01-000906.txt	2000
0000930661-01-000908.txt	2000
0000930661-96-000176.txt.1	1995
0000930661-96-000182.txt	1995
0000930661-96-000193.txt	1995
0000930661-96-000195.txt	1995
0000930661-96-000197.txt	1995
0000930661-96-000205.txt	1995
0000930661-96-000207.txt	1995
0000930661-96-000235.txt	1995
0000930661-96-000249.txt	1995
0000930661-96-000513.txt	1996
0000930661-96-001140.txt	1996
0000930661-96-001229.txt	1996
0000930661-96-001245.txt	1996
0000930661-96-001281.txt	1996
0000930661-96-001398.txt	1996
0000930661-96-001452.txt	1996
0000930661-96-001721.txt	1996
0000930661-96-001809.txt	1996
0000930661-97-000182.txt	1996
0000931731-02-000127.txt	2001
0000931731-03-000094.txt	2002
0000931731-04-000064.txt	2003
0000931731-04-000087.txt	2003
0000931731-05-000043.txt	2004
0000931731-11-000090.txt	2010
0000931731-11-000090.txt.1	2010
0000931731-97-000068.txt	1996
0000931731-97-000079.txt	1996
0000931731-98-000073.txt	1997
0000931731-98-000087.txt	1997
0000931731-98-000089.txt	1997
0000931731-99-000137.txt	1998
0000931731-99-000145.txt	1999
0000931763-00-000160.txt	1999
0000931763-00-000482.txt	1999
0000931763-00-000636.txt	1999
0000931763-00-000636.txt.1	1999
0000931763-00-000719.txt	1999
0000931763-00-000735.txt	1999
0000931763-00-000735.txt.1	1999
0000931763-00-000735.txt.2	1999
0000931763-00-000749.txt	1999
0000931763-00-000753.txt	1999
0000931763-00-000755.txt	1999
0000931763-00-000755.txt.1	1999
0000931763-00-000760.txt	1999
0000931763-00-000773.txt	1999
0000931763-02-003721.txt	2002
0000931763-03-000421.txt	2002
0000931763-03-000502.txt	2002
0000931763-03-000512.txt	2002
0000931763-03-000570.txt	2002
0000931763-03-000598.txt	2002
0000931763-03-000631.txt	2002
0000931763-03-000667.txt	2002
0000931763-03-000690.txt	2002
0000931763-03-000720.txt	2002
0000931763-03-000722.txt	2002
0000931763-03-000793.txt	2002
0000931763-03-000818.txt	2002
0000931763-03-000822.txt	2002
0000931763-03-000828.txt	2002
0000931763-03-000830.txt	2002
0000931763-03-001165.txt	2003
0000932384-96-000061.txt	1995
0000932384-97-000075.txt	1996
0000932384-97-000091.txt	1996
0000932384-98-000091.txt	1997
0000932384-98-000092.txt	1997
0000932440-04-000346.txt	2004
0000932440-05-000457.txt	2005
0000932440-06-000435.txt	2006
0000932440-07-000194.txt	2005
0000932440-07-000506.txt	2007
0000932440-08-000167.txt	2007
0000932440-08-000371.txt	2008
0000932440-97-000110.txt	1996
0000932440-97-000111.txt	1996
0000932440-97-000112.txt	1996
0000932440-98-000094.txt	1997
0000932631-97-000009.txt	1996
0000932631-98-000004.txt	1997
0000932980-97-000002.txt	1996
0000932980-98-000002.txt	1997
0000933036-13-000006.txt	2012
0000933036-14-000007.txt	2013
0000933036-15-000006.txt	2014
0000936392-02-000377.txt	2001
0000936392-02-000721.txt	2002
0000936392-02-000743.txt	2002
0000936392-02-000787.txt	2002
0000936392-02-001464.txt	2002
0000936392-02-001489.txt	2002
0000936392-02-001550.txt	2002
0000936392-02-001590.txt	2002
0000936392-03-000063.txt	2002
0000936392-03-000213.txt	2002
0000936392-03-000214.txt	2002
0000936392-03-000217.txt	2002
0000936392-03-000230.txt	2002
0000936392-03-000258.txt	2002
0000936392-03-000304.txt	2002
0000936392-03-000326.txt	2002
0000936392-03-000326.txt.1	2002
0000936392-05-000060.txt	2004
0000936392-05-000060.txt.1	2004
0000936392-05-000066.txt	2004
0000936392-05-000073.txt	2004
0000936392-05-000081.txt	2005
0000936392-05-000113.txt	2004
0000936392-05-000113.txt.1	2004
0000936392-05-000139.txt	2005
0000936392-05-000362.txt	2005
0000936392-06-000070.txt	2005
0000936392-06-000084.txt	2005
0000936392-06-000155.txt	2005
0000936392-06-000185.txt	2006
0000936392-06-000199.txt	2005
0000936392-06-000199.txt.1	2005
0000936392-06-000208.txt	2005
0000936392-06-000211.txt	2005
0000936392-06-000221.txt	2005
0000936392-06-000225.txt	2005
0000936392-06-000239.txt	2005
0000936392-06-000273.txt	2005
0000936392-06-000273.txt.1	2005
0000936392-06-000298.txt	2005
0000936392-06-000301.txt	2005
0000936392-06-000375.txt	2005
0000936392-06-000591.txt	2006
0000936392-06-000885.txt	2006
0000936392-06-000996.txt	2006
0000936392-06-001078.txt	2006
0000936392-08-000144.txt	2007
0000936392-08-000158.txt	2007
0000936392-08-000167.txt	2007
0000936392-08-000167.txt.1	2007
0000936392-08-000170.txt	2007
0000936392-08-000196.txt	2007
0000936392-08-000201.txt	2007
0000936392-08-000214.txt	2007
0000936392-08-000216.txt	2007
0000936392-08-000227.txt	2007
0000936392-08-000233.txt	2007
0000936392-08-000395.txt	2008
0000936392-08-000707.txt	2008
0000936392-08-000742.txt	2008
0000936392-08-000770.txt	2008
0000936392-09-000039.txt	2008
0000936392-09-000087.txt	2008
0000936392-09-000091.txt	2008
0000936392-09-000091.txt.1	2008
0000927016-01-001615.txt	2000
0000927016-01-500109.txt	2000
0000927016-01-503357.txt	2001
0000927016-02-001394.txt	2001
0000927016-02-001696.txt	2001
0000927016-02-003387.txt	2002
0000927016-03-000298.txt	2002
0000927016-03-001282.txt	2002
0000927016-03-001552.txt	2002
0000927016-96-002076.txt	1996
0000927016-97-000921.txt	1996
0000927016-97-001239.txt	1997
0000927016-98-000875.txt	1997
0000927016-98-001244.txt	1997
0000927016-98-001321.txt	1997
0000927016-98-003739.txt	1998
0000927016-99-000977.txt	1998
0000936392-98-000495.txt	1997
0000936392-98-000508.txt	1997
0000936392-98-000508.txt.1	1997
0000936392-98-000514.txt	1997
0000936392-98-000515.txt	1997
0000936392-98-000517.txt	1997
0000936392-98-000520.txt	1997
0000936392-98-000521.txt	1997
0000936392-98-000525.txt	1997
0000936392-98-000525.txt.1	1997
0000936392-98-000529.txt	1997
0000936392-98-000530.txt	1997
0000936392-98-000532.txt	1997
0000936392-98-000539.txt	1997
0000936392-98-000541.txt	1997
0000936392-98-000977.txt	1998
0000944209-99-000281.txt	1998
0000944209-99-000295.txt	1998
0000944209-99-000320.txt	1998
0000944209-99-000341.txt	1998
0000944209-99-000417.txt	1998
0000944209-99-000417.txt.1	1998
0000944209-99-000426.txt	1998
0000944209-99-000567.txt	1998
0000944209-99-000625.txt	1999
0000944209-99-000692.txt	1999
0000944209-99-001026.txt	1999
0000944209-99-001211.txt	1999
0000944209-99-001528.txt	1999
0000944209-99-001642.txt	1999
0000944209-99-001703.txt	1999
0000944209-99-001956.txt	1999
0000944480-00-000009.txt	1999
0000944480-02-000010.txt	2001
0000944480-05-000005.txt	2004
0000944480-07-000011.txt	2006
0000944480-08-000011.txt	2008
0000944480-09-000011.txt	2009
0000944480-10-000006.txt	2009
0000944480-11-000011.txt	2011
0000944480-13-000011.txt	2012
0000944480-16-000097.txt	2015
0000947871-06-000589.txt	2005
0000948027-95-000032.txt	1995
0000948027-96-000056.txt	1996
0000948221-01-500114.txt	2001
0000948600-02-000029.txt	2001
0000948600-98-000031.txt	1997
0000948640-97-000001.txt	1996
0000948688-95-000012.txt	1995
0000948688-96-000021.txt	1996
0000948722-97-000006.txt	1996
0000948830-96-000201.txt	1996
0000948830-97-000242.txt	1997
0000949111-00-000032.txt	1999
0000949157-07-000008.txt	2006
0000949157-08-000008.txt	2007
0000949157-09-000017.txt	2008
0000949157-10-000006.txt	2009
0000949157-11-000015.txt	2010
0000949157-12-000012.txt	2011
0000949157-13-000013.txt	2012
0000949157-14-000008.txt	2013
0000950005-01-500215.txt	2001
0000950005-01-500255.txt	2001
0000950005-01-500510.txt	2001
0000950005-01-500511.txt	2001
0000950005-01-500719.txt	2001
0000950005-01-500749.txt	2001
0000950005-02-000295.txt	2001
0000950005-02-000316.txt	2001
0000950005-02-000335.txt	2001
0000950005-02-000373.txt	2001
0000950005-02-000484.txt	2002
0000950005-02-000698.txt	2002
0000950005-02-000907.txt	2002
0000950005-02-000918.txt	2002
0000950005-02-000949.txt	2002
0000950005-97-000358.txt	1996
0000950005-97-000359.txt	1996
0000950005-97-000360.txt	1996
0000950005-97-000365.txt	1996
0000950005-97-000369.txt	1996
0000950005-97-000369.txt.1	1996
0000950005-97-000379.txt	1996
0000950005-97-000381.txt	1996
0000950005-97-000472.txt	1997
0000950005-97-000478.txt	1997
0000950005-97-000555.txt	1997
0000950005-97-000569.txt	1997
0000950005-97-000595.txt	1997
0000950005-97-000595.txt.1	1997
0000950005-97-000599.txt	1997
0000950005-97-000603.txt	1997
0000950005-97-000605.txt	1997
0000950008-00-000076.txt	1999
0000950008-96-000042.txt	1995
0000950008-96-000070.txt	1995
0000950008-97-000067.txt	1996
0000950008-97-000097.txt	1996
0000950008-98-000156.txt	1997
0000950008-98-000159.txt	1997
0000950008-99-000092.txt	1998
0000950008-99-000096.txt	1998
0000950009-95-000345.txt	1995
0000950009-95-000376.txt	1995
0000950009-95-000460.txt	1995
0000950009-96-000160.txt	1995
0000950009-96-000443.txt	1996
0000950009-96-000477.txt	1996
0000950009-96-000555.txt	1996
0000950009-97-000127.txt	1996
0000950009-97-000167.txt	1996
0000950103-04-000339.txt	2003
0000950103-04-000376.txt	2003
0000950103-05-000376.txt	2004
0000950109-95-000647.txt	1994
0000950109-95-000707.txt	1994
0000950109-95-000758.txt	1994
0000950109-95-000766.txt	1994
0000950109-95-000790.txt	1994
0000950109-95-000815.txt	1994
0000950109-95-000823.txt	1994
0000950109-95-000825.txt	1994
0000950109-95-000832.txt	1994
0000950109-95-000832.txt.1	1994
0000950109-95-000851.txt	1994
0000950109-95-000950.txt	1994
0000950109-95-000957.txt	1994
0000950109-95-000962.txt	1994
0000950109-95-000987.txt	1994
0000950109-95-000991.txt	1994
0000950109-95-001006.txt	1994
0000950109-95-001010.txt	1994
0000950109-95-001011.txt	1994
0000950109-95-001020.txt	1994
0000950109-95-001028.txt	1994
0000950109-95-001047.txt	1994
0000950109-95-001053.txt	1994
0000950109-95-001057.txt	1994
0000950109-95-001083.txt	1994
0000950109-95-001088.txt	1994
0000950109-95-001195.txt	1995
0000950109-95-001481.txt	1995
0000950109-96-004207.txt	1996
0000950109-96-004211.txt	1996
0000950109-96-004710.txt	1996
0000950109-96-006211.txt	1996
0000950109-96-006237.txt	1996
0000950109-96-006319.txt	1996
0000950109-96-006351.txt	1996
0000950109-96-006371.txt	1996
0000950109-96-006513.txt	1996
0000950109-96-007002.txt	1996
0000950109-96-007698.txt	1996
0000950109-96-008508.txt	1996
0000950109-96-008628.txt	1996
0000950109-96-008684.txt	1996
0000950109-96-008731.txt	1996
0000950109-96-008732.txt	1996
0000950109-97-000496.txt	1996
0000950109-97-000534.txt	1996
0000950109-97-001507.txt	1996
0000950109-97-001533.txt	1996
0000950112-94-000843.txt	1993
0000950112-94-000847.txt	1993
0000950112-94-000847.txt.1	1993
0000950112-94-000847.txt.2	1993
0000950112-94-000851.txt	1994
0000950112-95-000622.txt	1994
0000950112-95-000710.txt	1994
0000950112-95-000710.txt.1	1994
0000950112-95-000774.txt	1994
0000950112-95-000848.txt	1994
0000950112-95-000860.txt	1994
0000950112-95-000860.txt.1	1994
0000950112-95-000860.txt.2	1994
0000950112-95-000864.txt	1994
0000950112-95-002288.txt	1995
0000950112-95-002558.txt	1995
0000950112-95-002565.txt	1995
0000950112-95-003285.txt	1995
0000950112-96-000691.txt	1995
0000950112-96-000691.txt.1	1995
0000950112-96-000742.txt	1995
0000950112-96-000762.txt	1995
0000950112-96-000868.txt	1995
0000950112-96-000889.txt	1995
0000950112-96-000927.txt	1995
0000950112-96-000962.txt	1995
0000950112-96-000984.txt	1995
0000950112-96-000985.txt	1995
0000950112-96-001003.txt	1995
0000950112-96-001003.txt.1	1995
0000950112-96-001003.txt.2	1995
0000950112-96-001042.txt	1996
0000950112-96-001227.txt	1996
0000950112-96-001239.txt	1995
0000950112-96-003116.txt	1996
0000950112-96-003119.txt	1996
0000950112-96-003416.txt	1996
0000950113-94-000053.txt	1993
0000950113-94-000054.txt	1993
0000950116-03-004989.txt	2003
0000950116-04-000165.txt	2003
0000950116-04-000603.txt	2003
0000950116-04-000655.txt	2003
0000950116-04-000697.txt	2003
0000950116-04-000775.txt	2003
0000950116-04-000798.txt	2003
0000950116-04-000802.txt	2003
0000950116-04-000810.txt	2003
0000950116-04-000827.txt	2003
0000950116-04-000831.txt	2003
0000950116-04-000831.txt.1	2003
0000950116-04-000840.txt	2003
0000950116-04-000896.txt	2004
0000950116-99-001859.txt	1999
0000950116-99-001941.txt	1999
0000950116-99-002351.txt	1999
0000950116-99-002355.txt	1999
0000950116-99-002355.txt.1	1999
0000950117-00-000158.txt	1999
0000950117-00-000359.txt	1999
0000950117-00-000401.txt	1999
0000950117-00-000655.txt	1999
0000950117-00-000720.txt	1999
0000950117-00-000745.txt	1999
0000950117-00-000748.txt	1999
0000950117-00-000769.txt	1999
0000950117-00-000789.txt	1999
0000950117-00-000795.txt	1999
0000950117-00-000812.txt	1999
0000950117-00-000812.txt.1	1999
0000950117-00-000812.txt.1.1	1999
0000950117-00-000815.txt	1999
0000950117-04-000979.txt	2003
0000950117-04-000986.txt	2003
0000950117-04-000991.txt	2003
0000950117-04-001040.txt	2003
0000950117-04-001133.txt	2003
0000950117-04-001197.txt	2003
0000950117-04-001197.txt.1	2003
0000950117-04-001217.txt	2003
0000950117-04-001217.txt.1	2003
0000950117-04-001217.txt.2	2003
0000950117-04-001391.txt	2004
0000950117-04-001465.txt	2004
0000950117-04-003270.txt	2004
0000950117-04-004429.txt	2004
0000950117-04-004438.txt	2004
0000950117-05-000016.txt	2004
0000950117-05-000756.txt	2004
0000950117-05-000922.txt	2004
0000950123-00-002481.txt	1999
0000950123-00-002550.txt	1999
0000950123-00-002595.txt	1999
0000950123-00-002623.txt	1999
0000950123-00-002660.txt	1999
0000950123-00-002720.txt	1999
0000950123-00-002744.txt	1999
0000950123-00-002763.txt	1999
0000950123-00-002801.txt	1999
0000950123-00-002817.txt	1999
0000950123-00-002890.txt	1999
0000950123-00-002893.txt	1999
0000950123-00-002901.txt	1999
0000950123-00-002921.txt	1999
0000950123-00-002923.txt	1999
0000950123-00-002923.txt.1	1999
0000950123-00-002924.txt	1999
0000950123-00-002934.txt	1999
0000950123-00-002947.txt	1999
0000950123-00-002982.txt	1999
0000950123-00-002987.txt	1999
0000950123-00-002991.txt	1999
0000950123-00-002994.txt	1999
0000950123-00-003001.txt	1999
0000950123-00-003001.txt.1	1999
0000950123-00-003002.txt	1999
0000950123-00-003006.txt	1999
0000950123-00-003007.txt	1999
0000936392-09-000092.txt	2008
0000936392-97-000427.txt	1996
0000936392-98-000472.txt	1997
0000936392-98-000978.txt	1998
0000936392-99-000882.txt.1	1999
0000937941-04-000012.txt	2003
0000939802-98-000020.txt	1997
0000939930-14-000022.txt	2014
0000940180-00-000662.txt	2000
0000940180-97-000299.txt	1996
0000940180-99-001296.txt.1	1999
0000940942-06-000053.txt	2005
0000940944-13-000027.txt	2013
0000941548-10-000015.txt	2009
0000943097-96-000006.txt	1995
0000943819-00-000018.txt	2000
0000950123-03-006624.txt	2003
0000950123-03-006657.txt	2003
0000950123-03-006810.txt	2003
0000950123-03-007248.txt	2003
0000950123-03-009815.txt	2003
0000950123-03-010503.txt	2003
0000950123-03-013249.txt	2003
0000950123-03-013304.txt	2003
0000950123-03-013398.txt	2003
0000950123-03-013398.txt.1	2003
0000950123-03-013672.txt	2003
0000950123-03-013730.txt	2003
0000950123-03-013828.txt	2003
0000950123-03-013933.txt	2003
0000950123-06-006295.txt	2006
0000950123-06-007060.txt	2005
0000950123-06-007167.txt	2006
0000950123-06-007219.txt	2006
0000950123-06-007697.txt	2006
0000950123-06-007753.txt	2006
0000950123-06-007797.txt	2006
0000950123-06-009660.txt	2006
0000950123-06-011017.txt	2006
0000950123-06-011882.txt	2006
0000950123-06-012078.txt	2006
0000950123-06-013291.txt	2006
0000950123-06-013812.txt	2006
0000950123-06-013812.txt.1	2006
0000950123-06-015112.txt	2006
0000950123-06-015189.txt	2006
0000950123-07-002533.txt	2006
0000950123-07-002542.txt	2006
0000950123-09-042811.txt	2009
0000950123-09-043005.txt	2009
0000950123-09-043047.txt	2009
0000950123-09-043303.txt	2009
0000950123-09-043307.txt	2009
0000950123-09-044208.txt	2009
0000950123-09-044643.txt	2009
0000950123-09-046099.txt	2009
0000950123-09-046448.txt	2009
0000950123-09-046561.txt	2009
0000950123-09-046589.txt	2009
0000950123-09-046594.txt	2009
0000950123-09-046596.txt	2009
0000950123-09-047063.txt	2009
0000950123-09-047208.txt	2009
0000950123-09-047352.txt	2009
0000950123-09-048666.txt	2009
0000950123-09-049173.txt	2009
0000950123-09-050042.txt	2009
0000950123-09-050432.txt	2009
0000950123-09-052410.txt	2009
0000950123-09-053182.txt	2009
0000950123-09-053200.txt	2009
0000950123-09-053232.txt	2009
0000950123-09-053644.txt	2009
0000950123-10-011337.txt	2009
0000950123-10-011398.txt	2009
0000950123-10-011521.txt	2009
0000950123-10-011711.txt	2009
0000950123-10-011978.txt	2009
0000950123-10-011978.txt.1	2009
0000950123-10-012013.txt	2009
0000950123-10-012350.txt	2009
0000950123-10-012453.txt	2009
0000950123-10-012562.txt	2009
0000950123-10-012911.txt	2009
0000950123-10-013022.txt	2009
0000950123-10-013220.txt	2009
0000950123-10-013244.txt	2009
0000950123-10-013368.txt	2009
0000950123-10-013425.txt	2009
0000950123-10-013437.txt	2009
0000950123-10-013710.txt	2009
0000950123-10-013721.txt	2009
0000950123-10-013747.txt	2009
0000950123-10-013769.txt	2009
0000950123-10-013775.txt	2010
0000950123-10-018097.txt	2009
0000950123-10-018097.txt.1	2009
0000950123-10-018098.txt	2009
0000950123-10-018100.txt	2009
0000950123-10-018108.txt	2009
0000950123-10-018116.txt	2009
0000950123-10-018116.txt.1	2009
0000950123-10-018116.txt.2	2009
0000950123-10-018128.txt	2009
0000950123-10-018129.txt	2010
0000950123-10-018130.txt	2009
0000950123-10-018147.txt	2009
0000950123-10-018148.txt	2009
0000950123-10-018150.txt	2009
0000950123-10-018158.txt	2009
0000950123-10-021588.txt	2009
0000950123-10-021630.txt	2009
0000950123-10-021635.txt	2009
0000950123-10-021637.txt	2009
0000950123-10-021644.txt	2010
0000950123-10-021644.txt.1	2010
0000950123-10-021645.txt	2009
0000950123-10-021646.txt	2009
0000950123-10-021655.txt	2009
0000950123-10-021660.txt	2009
0000950123-10-021668.txt	2009
0000950123-10-021672.txt	2009
0000950123-10-021686.txt	2009
0000950123-10-021687.txt	2009
0000950123-10-021745.txt	2009
0000950123-10-021764.txt	2009
0000950123-10-022017.txt	2009
0000950123-10-022070.txt	2009
0000950123-10-022074.txt	2009
0000950123-10-022087.txt	2009
0000950123-10-030077.txt.1	2009
0000950123-10-030122.txt	2009
0000950123-10-030164.txt	2010
0000950123-10-030164.txt.1	2010
0000950123-10-030164.txt.2	2010
0000950123-10-030260.txt	2009
0000950123-10-030277.txt	2010
0000950123-10-030617.txt	2009
0000950123-10-030652.txt	2009
0000950123-10-030745.txt	2009
0000950123-10-030755.txt	2009
0000950123-10-030839.txt	2010
0000950123-10-030881.txt	2009
