filename	fyear
0000950123-09-039317.txt	2009
0000058361-10-000011.txt	2010
0001437749-16-027486.txt	2015
0000950123-10-019337.txt	2009
0000893877-97-000682.txt	1997
0001193125-12-067285.txt	2011
0000019745-03-000006.txt	2002
0000896463-94-000044.txt	1994
0000950134-04-003386.txt	2003
0001007321-98-000004.txt	1997
0001193125-05-052842.txt	2004
0000950124-07-001310.txt	2006
0000892569-08-000173.txt	2007
0001437106-16-000160.txt	2015
0000950152-05-002157.txt	2004
0000950137-08-002992.txt	2007
0001193125-07-053283.txt	2006
0000926044-03-000268.txt	2003
0000950124-06-004137.txt	2006
0000098362-16-000097.txt	2015
0001012870-98-000829.txt	1997
0000897069-99-000186.txt	1998
0000950124-94-000670.txt	1993
0000950123-95-001559.txt	1995
0000950112-94-000843.txt	1993
0000930413-12-000976.txt	2011
0001193125-11-083047.txt	2010
0000921691-03-000001.txt	2002
0000950124-96-001397.txt	1995
0000940180-00-000352.txt	1999
0001193125-12-115988.txt	2011
0001012870-01-001212.txt	2000
0001193125-12-119732.txt	2011
0000928385-98-000669.txt	1997
0000950134-07-012675.txt	2007
0000950117-03-005450.txt	2003
0000950144-04-002429.txt	2003
0000107815-99-000002.txt	1998
0001193125-08-071421.txt	2007
0001104659-15-012662.txt	2014
0000891618-94-000068.txt	1993
0001564590-16-013605.txt	2015
0000036047-16-000065.txt	2015
0000950123-95-000110.txt	1994
0000780117-99-000008.txt	1998
0001104659-16-101031.txt	2015
0000950152-96-006710.txt	1996
0000950135-01-001134.txt	2000
0001107049-01-500265.txt	2000
0001213900-14-001937.txt	2013
0000936392-02-001489.txt	2002
0001193125-12-106588.txt	2011
0000950129-99-001025.txt	1998
0000899243-03-000672.txt	2002
0000050863-16-000105.txt	2015
0001193125-03-018363.txt	2003
0000950134-09-004038.txt	2008
0000950137-04-007329.txt	2004
0000045012-09-000098.txt	2008
0000950123-95-000741.txt	1994
0001193125-06-214744.txt	2006
0001045969-00-000050.txt	1999
0000950123-03-003582.txt	2002
0001188112-09-000520.txt	2008
0000891014-99-000006.txt	1998
0001012709-02-000492.txt	2001
0001104659-04-027415.txt	2004
0000071241-02-000001.txt	2001
0001193125-08-055067.txt	2007
0001193125-06-070752.txt	2005
0000950152-97-000413.txt	1996
0001093557-15-000040.txt	2014
0001193125-16-482422.txt	2015
0000936392-96-001149.txt	1996
0000927016-01-500246.txt	2001
0000950149-96-001640.txt	1996
0000816761-15-000008.txt	2014
0000950124-94-000148.txt	1993
0001193125-12-049043.txt	2011
0000835715-96-000013.txt	1995
0000950136-99-001237.txt	1999
0000950144-06-002995.txt	2005
0000950129-98-000490.txt	1997
0001029869-99-000355.txt	1998
0000950134-03-012713.txt	2003
0000840826-96-000025.txt	1996
0000950123-95-000689.txt	1994
0000950124-98-004006.txt	1998
0000072243-94-000007.txt	1993
0001015402-05-001590.txt	2004
0001104659-07-016864.txt	2006
0000310569-99-000009.txt	1998
0001193125-13-097367.txt	2012
0001193125-13-079991.txt	2012
0001193125-07-056290.txt	2006
0001193125-04-042376.txt	2003
0000950129-02-001250.txt	2001
0001104659-16-089879.txt	2015
0001104659-06-042138.txt	2006
0001084869-04-000047.txt	2004
0001104659-05-027972.txt	2005
0001564590-16-015204.txt	2015
0001047469-06-002665.txt	2005
0000007636-94-000003.txt	1994
0000950130-03-002310.txt	2002
0001015357-00-000162.txt	2000
0001193125-09-053143.txt	2008
0000950124-97-001977.txt	1996
0000950137-04-002276.txt	2003
0001047469-08-002720.txt	2007
0001193125-09-039448.txt	2008
0001564590-15-001040.txt	2014
0000950135-98-003985.txt	1998
0001096385-15-000009.txt	2014
0001019687-07-000763.txt	2006
0000950152-07-003118.txt	2007
0001193125-12-077617.txt	2011
0001000623-12-000056.txt	2011
0000950152-05-001646.txt	2004
0001193125-06-037824.txt	2005
0000950150-03-000376.txt	2002
0000950131-99-001586.txt	1998
0001193125-10-048000.txt	2009
0000950134-06-010631.txt	2006
0000950134-97-002461.txt	1996
0001095811-01-001993.txt	2000
0001193125-14-054910.txt	2013
0000038074-02-000004.txt	2002
0000023082-10-000036.txt	2010
0000950116-99-000630.txt	1998
0000950144-96-001008.txt	1995
0001445305-14-003710.txt	2014
0001421461-13-000007.txt	2012
0001047469-14-009384.txt	2014
0000891839-94-000041.txt	1994
0001564590-14-000347.txt	2013
0000867665-13-000012.txt	2013
0001193125-11-049904.txt	2010
0000912057-97-018902.txt	1997
0000927016-01-500125.txt	2000
0001193125-07-135819.txt	2007
0000950116-95-000130.txt	1995
0000891618-00-001724.txt	1999
0001047469-03-014079.txt	2003
0000950142-95-000035.txt	1994
0000897101-02-000912.txt	2002
0000100378-05-000048.txt	2005
0001047469-98-009475.txt	1997
0001193125-05-041190.txt	2004
0000927356-99-000382.txt	1998
0001047469-15-001585.txt	2014
0000950123-11-024520.txt	2010
0000950124-07-000280.txt	2006
0000950123-11-020588.txt	2010
0001564590-15-001159.txt	2014
0001021408-98-000150.txt	1997
0001193125-08-041357.txt	2007
0000027326-95-000014.txt	1995
0000912057-95-004899.txt	1995
0001045969-00-000209.txt	1999
0000950129-01-001251.txt	2000
0001032210-03-000379.txt	2002
0000042888-05-000057.txt	2004
0000950131-00-002169.txt	1999
0000950129-03-001611.txt	2002
0000950134-05-005670.txt	2004
0000950137-07-002405.txt	2006
0001193125-06-056761.txt	2005
0000892569-99-001124.txt	1999
0001193125-10-051363.txt	2010
0001564590-15-001460.txt	2014
0000072903-94-000011.txt	1993
0001144204-11-010496.txt	2010
0001193125-12-116803.txt	2011
0001422105-15-000022.txt	2014
0001193125-14-080002.txt	2013
0001068800-06-000001.txt	2005
0000950152-95-001134.txt	1995
0000950129-08-001178.txt	2007
0000950129-94-000691.txt	1994
0001193125-15-249099.txt	2015
0001104659-07-025000.txt	2006
0000912057-01-533886.txt	2001
0000950124-95-002664.txt	1995
0001084230-03-000008.txt	2002
0001125282-01-001159.txt	2000
0000050957-05-000060.txt	2004
0000950135-97-005096.txt	1997
0000897069-97-000126.txt	1996
0000095953-07-000007.txt	2006
0000072903-15-000011.txt	2014
0001157523-11-001918.txt	2011
0000033798-95-000002.txt	1994
0000950124-96-001148.txt	1995
0000882095-15-000008.txt	2014
0000950123-10-024630.txt	2009
0000950152-97-002145.txt	1996
0000789933-12-000026.txt	2011
0000950129-98-004031.txt	1998
0001437749-13-003260.txt	2012
0000034115-97-000002.txt	1997
0001193125-12-116662.txt	2011
0000912057-00-039514.txt	2000
0000721683-00-000005.txt	1999
0000950144-01-004677.txt	2000
0000799698-15-000004.txt	2014
0000950137-00-001064.txt	1999
0000038074-08-000011.txt	2008
0000916641-97-000277.txt	1996
0000950144-98-003610.txt	1997
0001585364-16-000245.txt	2015
0000950144-94-002158.txt	1994
0001047469-04-007927.txt	2003
0000914760-97-000062.txt	1996
0001206774-11-000882.txt	2011
0000745113-00-000013.txt	1999
0001104659-06-002096.txt	2005
0001193125-13-351333.txt	2013
0000950134-07-004025.txt	2006
0000893220-01-000317.txt	2000
0000912057-94-000789.txt	1993
0000950129-97-001388.txt	1996
0001144204-08-015376.txt	2007
0000912057-02-012201.txt	2001
0000025793-09-000022.txt	2009
0000950123-11-078219.txt	2011
0001158463-14-000008.txt	2013
0000950116-04-000603.txt	2003
0000950116-04-000827.txt	2003
0001068800-04-000015.txt	2003
0001144204-07-013171.txt	2006
0001185185-10-000403.txt	2010
0001072613-09-000654.txt	2008
0000950124-00-001192.txt	1999
0001193125-07-054986.txt	2006
0000950150-02-000306.txt	2001
0001104659-07-018265.txt	2006
0001116502-02-000423.txt	2001
0000070538-98-000033.txt	1998
0000950124-98-001614.txt	1997
0001012870-01-001335.txt	2000
0000950134-96-001023.txt	1995
0001047469-10-002211.txt	2009
0001193125-10-067132.txt	2009
0001019687-15-000986.txt	2014
0000927016-97-000874.txt	1996
0000929624-99-000599.txt	1998
0000930661-01-502072.txt	2001
0001193125-08-043137.txt	2007
0000932111-09-000006.txt	2008
0000912057-95-001795.txt	1994
0001232524-13-000010.txt	2012
0000808450-97-000011.txt	1997
0001117106-12-000007.txt	2011
0001012870-99-002126.txt	1999
0000930661-02-001852.txt	2002
0000950123-03-002255.txt	2002
0001193125-05-038829.txt	2004
0001047469-04-012202.txt	2004
0000950144-00-011723.txt	2000
0001193125-04-042578.txt	2003
0001193125-15-076985.txt	2014
0001558370-16-004071.txt	2015
0000950152-95-000241.txt	1994
0000950130-98-002153.txt	1998
0001021408-01-502849.txt	2001
0001140361-09-008291.txt	2008
0001047469-97-008896.txt	1997
0000912057-97-011279.txt	1996
0001047469-04-009711.txt	2003
0000912057-02-025282.txt	2002
0000950123-10-020940.txt	2009
0001193125-16-482419.txt	2015
0000016104-07-000019.txt	2007
0001262039-13-000009.txt	2012
0001193125-11-235494.txt	2011
0000950150-94-000418.txt	1993
0000049826-13-000007.txt	2012
0000936392-99-000366.txt	1998
0000892251-98-000270.txt	1998
0001047469-14-002427.txt	2013
0000891020-94-000052.txt	1993
0000912057-96-006470.txt	1995
0001157523-10-001072.txt	2009
0001185185-10-000334.txt	2009
0000950152-05-003103.txt	2005
0001068800-08-000087.txt	2007
0001440024-14-000009.txt	2013
0000055785-95-000007.txt	1994
0001572684-14-000021.txt	2013
0001193125-12-074972.txt	2011
0001193125-11-149262.txt	2011
0000061425-94-000001.txt	1993
0001193125-07-070413.txt	2007
0000021665-94-000001.txt	1993
0000892569-99-000828.txt	1998
0000096223-08-000015.txt	2007
0000950134-00-002701.txt	1999
0000851397-98-000024.txt	1998
0001012870-00-001118.txt	1999
0001047469-99-012445.txt	1998
0000950123-11-030172.txt	2011
0001047469-98-012712.txt	1997
0000950129-94-000226.txt	1993
0001144204-13-057653.txt	2013
0000950005-02-000295.txt	2001
0001035704-04-000104.txt	2003
0001005868-97-000002.txt	1996
0000950149-07-000111.txt	2006
0000950144-01-004560.txt	2000
0001104659-06-017199.txt	2005
0000040211-94-000001.txt	1993
0001188112-13-000452.txt	2012
0001564590-14-000695.txt	2013
0000007084-09-000051.txt	2009
0000905729-99-000134.txt	1999
0000731012-15-000033.txt	2014
0001193125-06-054616.txt	2005
0000935799-96-000004.txt	1995
0000708818-99-000005.txt	1999
0001158463-13-000010.txt	2012
0001144204-06-011583.txt	2005
0000950144-02-002910.txt	2001
0001193125-08-065887.txt	2008
0001445305-11-003026.txt	2011
0000034115-96-000002.txt	1996
0001193125-15-059984.txt	2014
0000950134-97-002313.txt	1996
0000891618-97-001524.txt	1996
0000950129-97-001399.txt	1996
0001047469-05-006808.txt	2004
0001137411-13-000174.txt	2013
0000063296-05-000071.txt	2005
0000950144-01-510160.txt	2001
0001193125-15-057478.txt	2014
0001068800-04-000165.txt	2003
0001021408-97-000118.txt	1996
0001193125-07-044345.txt	2006
0000950123-07-002886.txt	2006
0000043704-94-000006.txt	1993
0001144204-13-013811.txt	2012
0000950137-01-000943.txt	2000
0000832428-98-000003.txt	1997
0000930661-99-002231.txt	1999
0001057877-16-000209.txt	2015
0000014707-99-000007.txt	1999
0001096906-13-001552.txt	2013
0000351145-95-000003.txt	1994
0000950137-04-001585.txt	2003
0001193125-05-052534.txt	2004
0000950129-01-001805.txt	2000
0000950153-02-001266.txt	2002
0000950135-94-000218.txt	1993
0000928385-99-001029.txt	1998
0000018366-95-000004.txt	1994
0001047469-09-001899.txt	2008
0000086521-05-000014.txt	2004
0000318771-07-000004.txt	2006
0000950153-03-001890.txt	2003
0000895759-94-000009.txt	1993
0001047469-13-001962.txt	2012
0000950144-06-002093.txt	2005
0001047469-99-013097.txt	1998
0000950123-03-003381.txt	2002
0000904456-98-000079.txt	1997
0000060667-12-000096.txt	2012
0000936392-97-000392.txt	1996
0000898430-95-002715.txt	1995
0001193125-07-263122.txt	2007
0000899243-94-000006.txt	1993
0001193125-09-015591.txt	2008
0001047469-04-007559.txt	2003
0000067727-94-000027.txt	1993
0001193125-07-034083.txt	2006
0001384072-13-000014.txt	2012
0001206774-04-000162.txt	2003
0000934612-10-000016.txt	2009
0001206774-04-001081.txt	2004
0000899243-01-000497.txt	2000
0000950144-96-007392.txt	1996
0000950149-99-001715.txt	1999
0000740763-00-000001.txt	1999
0001047469-99-009698.txt	1998
0001193125-11-073120.txt	2011
0001193125-15-054376.txt	2014
0000708821-13-000011.txt	2012
0000950124-02-001143.txt	2001
0000852807-05-000014.txt	2004
0001193125-10-053973.txt	2009
0001068800-03-000226.txt	2002
0001193125-10-043450.txt	2009
0001193125-04-039101.txt	2003
0000826490-94-000014.txt	1994
0001005477-01-002438.txt	2000
0000891618-98-001393.txt	1997
0000100493-03-000064.txt	2003
0000743530-97-000111.txt	1997
0001526508-14-000006.txt	2013
0000950134-05-007546.txt	2005
0000950134-99-002046.txt	1998
0000799231-11-000014.txt	2010
0001144204-14-058406.txt	2014
0001206774-04-000154.txt	2003
0000950134-07-012853.txt	2007
0000930413-06-002082.txt	2005
0000931763-02-000497.txt	2001
0001140361-14-039392.txt	2014
0000950129-09-000536.txt	2008
0000950134-06-005275.txt	2005
0001193125-08-188476.txt	2008
0000899751-12-000018.txt	2011
0000912282-07-000366.txt	2006
0001474903-16-000092.txt	2015
0001193125-05-184730.txt	2005
0000927016-98-000842.txt	1997
0000914760-97-000066.txt	1996
0001110803-15-000064.txt	2014
0001026608-99-000009.txt	1998
0001046112-02-000020.txt	2001
0000351817-14-000009.txt	2013
0000910647-95-000077.txt	1995
0001193125-05-067595.txt	2004
0001047469-04-005595.txt	2003
0001193125-05-052547.txt	2004
0001047469-11-010124.txt	2011
0001036050-01-000561.txt	2000
0001144204-07-024441.txt	2007
0000950135-97-001568.txt	1996
0001005477-00-002686.txt	1999
0001144204-16-074937.txt	2015
